movieId,movie_encoded,genres,year,clean_title
2622,959,Comedy|Fantasy,1999,William Shakespeare's A Midsummer Night's Dream
2628,960,Action|Adventure|Sci-Fi,1999,Star Wars: Episode I - The Phantom Menace
2640,961,Action|Adventure|Sci-Fi,1978,Superman
2641,962,Action|Sci-Fi,1980,Superman II
2642,963,Action|Adventure|Sci-Fi,1983,Superman III
2643,964,Action|Adventure|Sci-Fi,1987,Superman IV: The Quest for Peace
2648,965,Drama|Horror|Sci-Fi,1931,Frankenstein
2657,966,Comedy|Horror|Musical|Sci-Fi,1975,"Rocky Horror Picture Show, The"
2662,967,Action|Drama|Sci-Fi,1953,"War of the Worlds, The"
2664,968,Horror|Sci-Fi|Thriller,1956,Invasion of the Body Snatchers
2671,969,Comedy|Romance,1999,Notting Hill
2672,970,Drama|Sci-Fi|Thriller,1999,"Thirteenth Floor, The"
2683,971,Action|Adventure|Comedy,1999,Austin Powers: The Spy Who Shagged Me
2686,972,Drama|Mystery,1998,"Red Violin, The (Violon rouge, Le)"
2687,973,Adventure|Animation|Children|Drama,1999,Tarzan
2688,974,Crime|Drama|Mystery|Thriller,1999,"General's Daughter, The"
2690,975,Comedy|Romance,1999,"Ideal Husband, An"
2692,976,Action|Crime,1998,Run Lola Run (Lola rennt)
2694,977,Comedy,1999,Big Daddy
2699,978,Comedy|Horror,1990,Arachnophobia
2700,979,Animation|Comedy|Musical,1999,"South Park: Bigger, Longer and Uncut"
2701,980,Action|Comedy|Sci-Fi|Western,1999,Wild Wild West
2702,981,Drama,1999,Summer of Sam
2706,982,Comedy|Romance,1999,American Pie
2707,983,Thriller,1999,Arlington Road
2710,984,Drama|Horror|Thriller,1999,"Blair Witch Project, The"
2712,985,Drama|Mystery|Thriller,1999,Eyes Wide Shut
2713,986,Horror|Thriller,1999,Lake Placid
2716,987,Action|Comedy|Sci-Fi,1984,Ghostbusters (a.k.a. Ghost Busters)
2717,988,Comedy|Fantasy|Sci-Fi,1989,Ghostbusters II
2718,989,Comedy,1999,Drop Dead Gorgeous
2719,990,Horror|Thriller,1999,"Haunting, The"
2720,991,Action|Adventure|Children|Comedy,1999,Inspector Gadget
2722,992,Action|Horror|Sci-Fi|Thriller,1999,Deep Blue Sea
2723,993,Action|Comedy|Fantasy,1999,Mystery Men
2724,994,Comedy|Romance,1999,Runaway Bride
2728,995,Action|Drama|Romance|War,1960,Spartacus
2731,996,Crime|Drama,1959,"400 Blows, The (Les quatre cents coups)"
2734,997,Adventure|Drama|Thriller,1986,"Mosquito Coast, The"
2735,998,Action|Adventure|Comedy|Fantasy|Mystery,1986,"Golden Child, The"
2739,999,Drama,1985,"Color Purple, The"
2746,1000,Comedy|Horror|Musical,1986,Little Shop of Horrors
2761,1001,Adventure|Animation|Children|Drama|Sci-Fi,1999,"Iron Giant, The"
2762,1002,Drama|Horror|Mystery,1999,"Sixth Sense, The"
2763,1003,Action|Mystery,1999,"Thomas Crown Affair, The"
2770,1004,Comedy,1999,Bowfinger
2772,1005,Comedy,1999,Detroit Rock City
2779,1006,Comedy,1978,Heaven Can Wait
2788,1007,Comedy,1971,Monty Python's And Now for Something Completely Different
2791,1008,Comedy,1980,Airplane!
2792,1009,Comedy,1982,Airplane II: The Sequel
2793,1010,Comedy|Horror|Romance|Thriller,1997,"American Werewolf in Paris, An"
2794,1011,Adventure|Comedy|Romance,1985,European Vacation (aka National Lampoon's European Vacation)
2795,1012,Comedy,1983,National Lampoon's Vacation
2796,1013,Comedy,1988,Funny Farm
2797,1014,Comedy|Drama|Fantasy|Romance,1988,Big
2798,1015,Children|Comedy,1990,Problem Child
2802,1016,Action|Drama|Romance|Thriller,1988,Tequila Sunrise
2803,1017,Crime|Drama|Mystery|Romance|Thriller,1993,"Pelican Brief, The"
2804,1018,Children|Comedy,1983,"Christmas Story, A"
2805,1019,Comedy|Romance,1999,Mickey Blue Eyes
2808,1020,Action|Sci-Fi,1992,Universal Soldier
2819,1021,Drama|Mystery|Romance|Thriller,1975,Three Days of the Condor (3 Days of the Condor)
2822,1022,Adventure|Romance,1992,Medicine Man
2826,1023,Action|Adventure|Fantasy,1999,"13th Warrior, The"
2827,1024,Horror|Sci-Fi|Thriller,1999,"Astronaut's Wife, The"
2840,1025,Drama|Thriller,1999,Stigmata
2841,1026,Horror|Mystery|Thriller,1999,Stir of Echoes
2857,1027,Adventure|Animation|Comedy|Fantasy|Musical,1968,Yellow Submarine
2858,1028,Drama|Romance,1999,American Beauty
2863,1029,Adventure|Comedy|Musical,1964,"Hard Day's Night, A"
2867,1030,Comedy|Horror|Thriller,1985,Fright Night
2871,1031,Adventure|Drama|Thriller,1972,Deliverance
2872,1032,Adventure|Fantasy,1981,Excalibur
2875,1033,Drama|Mystery|Romance,1993,Sommersby
2881,1034,Action|Crime|Drama|Thriller,1999,Double Jeopardy
2890,1035,Action|Adventure|Comedy|Drama|War,1999,Three Kings
2901,1036,Horror|Sci-Fi,1979,Phantasm
2908,1037,Drama,1999,Boys Don't Cry
2912,1038,Crime|Drama|Thriller,1999,"Limey, The"
2915,1039,Comedy,1983,Risky Business
2916,1040,Action|Adventure|Sci-Fi|Thriller,1990,Total Recall
2917,1041,Crime|Thriller,1981,Body Heat
2918,1042,Comedy,1986,Ferris Bueller's Day Off
2921,1043,Western,1973,High Plains Drifter
2924,1044,Action|Comedy,1978,Drunken Master (Jui kuen)
2926,1045,Comedy|Drama,1988,Hairspray
2942,1046,Drama|Romance,1983,Flashdance
2944,1047,Action|Drama|War,1967,"Dirty Dozen, The"
2947,1048,Action|Adventure|Thriller,1964,Goldfinger
2948,1049,Action|Adventure|Thriller,1963,From Russia with Love
2949,1050,Action|Adventure|Thriller,1962,Dr. No
2950,1051,Adventure|Drama|Romance,1980,"Blue Lagoon, The"
2951,1052,Action|Western,1964,"Fistful of Dollars, A (Per un pugno di dollari)"
2952,1053,Crime|Drama|Thriller,1996,Sydney (Hard Eight)
2953,1054,Children|Comedy,1992,Home Alone 2: Lost in New York
2959,1055,Action|Crime|Drama|Thriller,1999,Fight Club
2966,1056,Adventure|Drama,1999,"Straight Story, The"
2968,1057,Adventure|Comedy|Fantasy|Sci-Fi,1981,Time Bandits
2973,1058,Comedy|Crime|Drama,1989,Crimes and Misdemeanors
2985,1059,Action|Crime|Drama|Sci-Fi|Thriller,1987,RoboCop
2986,1060,Action|Crime|Sci-Fi|Thriller,1990,RoboCop 2
2987,1061,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988,Who Framed Roger Rabbit?
2989,1062,Action|Adventure|Thriller,1981,For Your Eyes Only
2990,1063,Action|Adventure|Thriller,1989,Licence to Kill
2991,1064,Action|Adventure|Thriller,1973,Live and Let Die
2993,1065,Action|Adventure|Thriller,1965,Thunderball
2995,1066,Horror|Thriller,1999,House on Haunted Hill
2997,1067,Comedy|Drama|Fantasy,1999,Being John Malkovich
3000,1068,Action|Adventure|Animation|Drama|Fantasy,1997,Princess Mononoke (Mononoke-hime)
3004,1069,Comedy|Romance,1999,"Bachelor, The"
3005,1070,Thriller,1999,"Bone Collector, The"
3006,1071,Drama|Thriller,1999,"Insider, The"
3016,1072,Horror,1982,Creepshow
3018,1073,Comedy|Horror|Sci-Fi,1985,Re-Animator
3019,1074,Crime|Drama,1989,Drugstore Cowboy
3020,1075,Action|Drama,1993,Falling Down
3030,1076,Action|Adventure,1961,Yojimbo
3033,1077,Comedy|Sci-Fi,1987,Spaceballs
3034,1078,Adventure|Animation|Children|Comedy|Musical,1973,Robin Hood
3035,1079,Comedy|Drama|War,1955,Mister Roberts
3037,1080,Western,1970,Little Big Man
3039,1081,Comedy,1983,Trading Places
3044,1082,Mystery|Romance|Thriller,1991,Dead Again
3052,1083,Adventure|Comedy|Fantasy,1999,Dogma
3053,1084,Drama|War,1999,"Messenger: The Story of Joan of Arc, The"
3060,1085,Comedy|Drama|Musical,1991,"Commitments, The"
3062,1086,Action|Drama|War,1962,"Longest Day, The"
3067,1087,Comedy|Drama,1988,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios)
3070,1088,Adventure|Comedy|Sci-Fi,1984,"Adventures of Buckaroo Banzai Across the 8th Dimension, The"
3072,1089,Comedy|Romance,1987,Moonstruck
3081,1090,Fantasy|Horror|Mystery|Romance,1999,Sleepy Hollow
3082,1091,Action|Adventure|Thriller,1999,"World Is Not Enough, The"
3083,1092,Drama,1999,All About My Mother (Todo sobre mi madre)
3087,1093,Comedy|Fantasy|Romance,1988,Scrooged
3088,1094,Comedy|Fantasy,1950,Harvey
3089,1095,Drama,1948,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette)
3098,1096,Drama,1984,"Natural, The"
3100,1097,Drama,1992,"River Runs Through It, A"
3101,1098,Drama|Thriller,1987,Fatal Attraction
3104,1099,Action|Comedy|Crime|Thriller,1988,Midnight Run
3105,1100,Drama|Mystery,1990,Awakenings
3107,1101,Action|Drama,1991,Backdraft
3108,1102,Comedy|Drama|Fantasy|Romance,1991,"Fisher King, The"
3113,1103,Action|Fantasy|Horror|Mystery|Thriller,1999,End of Days
3114,1104,Adventure|Animation|Children|Comedy|Fantasy,1999,Toy Story 2
3146,1105,Comedy,1999,Deuce Bigalow: Male Gigolo
3147,1106,Crime|Drama,1999,"Green Mile, The"
3148,1107,Drama,1999,"Cider House Rules, The"
3156,1108,Drama|Romance|Sci-Fi,1999,Bicentennial Man
3157,1109,Children|Comedy|Fantasy,1999,Stuart Little
3159,1110,Animation|Children|Musical|IMAX,1999,Fantasia 2000
3160,1111,Drama,1999,Magnolia
3168,1112,Adventure|Drama,1969,Easy Rider
3173,1113,Drama,1999,Any Given Sunday
3174,1114,Comedy|Drama,1999,Man on the Moon
3175,1115,Adventure|Comedy|Sci-Fi,1999,Galaxy Quest
3176,1116,Drama|Mystery|Thriller,1999,"Talented Mr. Ripley, The"
3178,1117,Drama,1999,"Hurricane, The"
3186,1118,Drama,1999,"Girl, Interrupted"
3189,1119,Children|Drama,1999,My Dog Skip
3198,1120,Crime|Drama,1973,Papillon
3203,1121,Thriller,1989,Dead Calm
3210,1122,Comedy|Drama|Romance,1982,Fast Times at Ridgemont High
3213,1123,Animation|Children,1993,Batman: Mask of the Phantasm
3219,1124,Mystery|Thriller,1990,Pacific Heights
3243,1125,Comedy,1992,Encino Man
3244,1126,Comedy|Romance,1977,"Goodbye Girl, The"
3246,1127,Drama,1992,Malcolm X
3247,1128,Comedy|Crime,1992,Sister Act
3248,1129,Comedy,1993,Sister Act 2: Back in the Habit
3252,1130,Drama,1992,Scent of a Woman
3253,1131,Comedy,1992,Wayne's World
3254,1132,Comedy,1993,Wayne's World 2
3255,1133,Comedy|Drama,1992,"League of Their Own, A"
3256,1134,Action|Crime|Drama|Thriller,1992,Patriot Games
3257,1135,Drama|Romance|Thriller,1992,"Bodyguard, The"
3258,1136,Comedy|Fantasy,1992,Death Becomes Her
3259,1137,Adventure|Drama|Romance,1992,Far and Away
3260,1138,Drama,1992,Howards End
3261,1139,Comedy|Drama|Romance,1992,Singles
3262,1140,Crime|Drama|Mystery|Thriller,1992,Twin Peaks: Fire Walk with Me
3263,1141,Comedy|Drama,1992,White Men Can't Jump
3264,1142,Action|Comedy|Horror,1992,Buffy the Vampire Slayer
3267,1143,Action|Crime|Thriller|Western,1992,"Mariachi, El"
3268,1144,Action|Comedy,1992,Stop! Or My Mom Will Shoot
3269,1145,Drama|Romance|Sci-Fi,1992,Forever Young
3270,1146,Comedy|Drama|Romance,1992,"Cutting Edge, The"
3271,1147,Drama,1992,Of Mice and Men
3273,1148,Comedy|Horror|Mystery|Thriller,2000,Scream 3
3274,1149,Drama|Thriller,1992,Single White Female
3275,1150,Action|Crime|Drama|Thriller,2000,"Boondock Saints, The"
3285,1151,Adventure|Drama,2000,"Beach, The"
3298,1152,Crime|Drama|Thriller,2000,Boiler Room
3300,1153,Horror|Sci-Fi|Thriller,2000,Pitch Black
3301,1154,Comedy|Crime,2000,"Whole Nine Yards, The"
3307,1155,Comedy|Drama|Romance,1931,City Lights
3316,1156,Action|Thriller,2000,Reindeer Games
3317,1157,Comedy|Drama,2000,Wonder Boys
3328,1158,Crime|Drama,1999,Ghost Dog: The Way of the Samurai
3334,1159,Crime|Drama|Film-Noir|Thriller,1948,Key Largo
3354,1160,Sci-Fi,2000,Mission to Mars
3355,1161,Fantasy|Horror|Mystery|Thriller,1999,"Ninth Gate, The"
3358,1162,Comedy|Drama|Fantasy|Romance,1991,Defending Your Life
3359,1163,Comedy|Drama,1979,Breaking Away
3360,1164,Drama|Romance,1986,Hoosiers (a.k.a. Best Shot)
3361,1165,Comedy|Drama|Romance,1988,Bull Durham
3362,1166,Crime|Drama,1975,Dog Day Afternoon
3363,1167,Comedy|Drama,1973,American Graffiti
3386,1168,Drama|Mystery|Thriller,1991,JFK
3388,1169,Children|Comedy,1987,Harry and the Hendersons
3396,1170,Adventure|Children|Comedy|Musical,1979,"Muppet Movie, The"
3397,1171,Children|Comedy,1981,"Great Muppet Caper, The"
3398,1172,Children|Comedy|Musical,1984,"Muppets Take Manhattan, The"
3408,1173,Drama,2000,Erin Brockovich
3409,1174,Drama|Thriller,2000,Final Destination
3418,1175,Adventure|Crime|Drama,1991,Thelma & Louise
3421,1176,Comedy,1978,Animal House
3424,1177,Drama,1989,Do the Right Thing
3429,1178,Animation|Comedy,1989,Creature Comforts
3435,1179,Crime|Drama|Film-Noir,1944,Double Indemnity
3438,1180,Action|Children|Comedy|Fantasy|Sci-Fi,1990,Teenage Mutant Ninja Turtles
3439,1181,Action|Children|Fantasy,1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
3440,1182,Action|Adventure|Children|Comedy|Fantasy,1993,Teenage Mutant Ninja Turtles III
3441,1183,Action|Drama|War,1984,Red Dawn
3448,1184,Comedy|Drama|War,1987,"Good Morning, Vietnam"
3450,1185,Comedy,1993,Grumpy Old Men
3451,1186,Drama,1967,Guess Who's Coming to Dinner
3452,1187,Action|Crime|Romance|Thriller,2000,Romeo Must Die
3461,1188,Adventure|Drama|Thriller,1963,Lord of the Flies
3462,1189,Comedy|Drama|Romance,1936,Modern Times
3468,1190,Drama,1961,"Hustler, The"
3471,1191,Adventure|Drama|Sci-Fi,1977,Close Encounters of the Third Kind
3476,1192,Horror|Mystery,1990,Jacob's Ladder
3477,1193,Comedy|Drama,1995,Empire Records
3479,1194,Adventure|Fantasy|Romance,1985,Ladyhawke
3481,1195,Comedy|Drama|Romance,2000,High Fidelity
3483,1196,Animation|Children,2000,"Road to El Dorado, The"
3484,1197,Thriller,2000,"Skulls, The"
3489,1198,Adventure|Comedy|Fantasy,1991,Hook
3499,1199,Drama|Horror|Thriller,1990,Misery
3503,1200,Drama|Mystery|Sci-Fi,1972,Solaris (Solyaris)
3504,1201,Comedy|Drama,1976,Network
3507,1202,Comedy,1968,"Odd Couple, The"
3508,1203,Action|Adventure|Drama|Thriller|Western,1976,"Outlaw Josey Wales, The"
3510,1204,Drama|Thriller,2000,Frequency
3524,1205,Comedy|Romance,1981,Arthur
3526,1206,Comedy|Drama,1989,Parenthood
3527,1207,Action|Sci-Fi|Thriller,1987,Predator
3534,1208,Drama,2000,28 Days
3535,1209,Crime|Horror|Mystery|Thriller,2000,American Psycho
3536,1210,Comedy|Drama|Romance,2000,Keeping the Faith
3543,1211,Comedy|Drama,1982,Diner
3551,1212,Crime|Drama|Thriller,1976,Marathon Man
3552,1213,Comedy,1980,Caddyshack
3555,1214,Action|Thriller|War,2000,U-571
3556,1215,Drama|Romance,1999,"Virgin Suicides, The"
3564,1216,Children|Comedy,2000,"Flintstones in Viva Rock Vegas, The"
3578,1217,Action|Adventure|Drama,2000,Gladiator
3591,1218,Comedy|Drama,1983,Mr. Mom
3593,1219,Action|Sci-Fi,2000,Battlefield Earth
3608,1220,Adventure|Comedy,1985,Pee-wee's Big Adventure
3615,1221,Adventure|Animation|Children,2000,Dinosaur
3616,1222,Comedy|Romance,2000,Loser
3617,1223,Comedy,2000,Road Trip
3618,1224,Comedy|Crime,2000,Small Time Crooks
3623,1225,Action|Adventure|Thriller,2000,Mission: Impossible II
3624,1226,Action|Adventure|Comedy|Western,2000,Shanghai Noon
3633,1227,Action|Adventure|Romance|Thriller,1969,On Her Majesty's Secret Service
3635,1228,Action|Adventure|Thriller,1977,"Spy Who Loved Me, The"
3638,1229,Action|Adventure|Sci-Fi|Thriller,1979,Moonraker
3639,1230,Action|Adventure|Thriller,1974,"Man with the Golden Gun, The"
3646,1231,Comedy,2000,Big Momma's House
3654,1232,Action|Adventure|Drama|War,1961,"Guns of Navarone, The"
3668,1233,Drama|Romance,1968,Romeo and Juliet
3671,1234,Comedy|Western,1974,Blazing Saddles
3676,1235,Drama|Horror,1977,Eraserhead
3681,1236,Action|Drama|Thriller|Western,1965,For a Few Dollars More (Per qualche dollaro in più)
3683,1237,Crime|Drama|Film-Noir,1984,Blood Simple
3686,1238,Horror|Sci-Fi|Thriller,1990,Flatliners
3688,1239,Comedy,1982,Porky's
3697,1240,Action|Sci-Fi|Thriller,1990,Predator 2
3698,1241,Action|Sci-Fi,1987,"Running Man, The"
3699,1242,Adventure|Drama|Romance|Sci-Fi,1984,Starman
3701,1243,Crime|Drama|Sci-Fi|Thriller,1988,Alien Nation
3702,1244,Action|Adventure|Sci-Fi,1979,Mad Max
3703,1245,Action|Adventure|Sci-Fi|Thriller,1981,"Road Warrior, The (Mad Max 2)"
3704,1246,Action|Adventure|Sci-Fi,1985,Mad Max Beyond Thunderdome
3707,1247,Drama|Romance,1986,9 1/2 Weeks (Nine 1/2 Weeks)
3708,1248,Horror|Thriller,1984,Firestarter
3717,1249,Action|Crime,2000,Gone in 60 Seconds
3730,1250,Drama|Mystery,1974,"Conversation, The"
3735,1251,Crime|Drama,1973,Serpico
3740,1252,Action|Adventure|Comedy|Fantasy,1986,Big Trouble in Little China
3741,1253,Crime|Drama|Thriller,1973,Badlands
3742,1254,Drama|War,1925,Battleship Potemkin
3744,1255,Action|Crime|Thriller,2000,Shaft
3745,1256,Action|Adventure|Animation|Children|Sci-Fi,2000,Titan A.E.
3751,1257,Animation|Children|Comedy,2000,Chicken Run
3752,1258,Adventure|Comedy,2000,"Me, Myself & Irene"
3753,1259,Action|Drama|War,2000,"Patriot, The"
3755,1260,Drama|Thriller,2000,"Perfect Storm, The"
3763,1261,Action|Crime|Thriller,1986,F/X
3783,1262,Crime|Drama,1998,Croupier
3784,1263,Comedy|Fantasy,2000,"Kid, The"
3785,1264,Comedy|Horror,2000,Scary Movie
3791,1265,Drama,1984,Footloose
3793,1266,Action|Adventure|Sci-Fi,2000,X-Men
3798,1267,Drama|Horror|Mystery,2000,What Lies Beneath
3809,1268,Comedy,1991,What About Bob?
3812,1269,Comedy,1972,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask
3821,1270,Comedy,2000,Nutty Professor II: The Klumps
3824,1271,Drama|Romance,2000,Autumn in New York
3825,1272,Comedy|Drama|Romance,2000,Coyote Ugly
3826,1273,Horror|Sci-Fi|Thriller,2000,Hollow Man
3827,1274,Action|Adventure|Comedy|Sci-Fi,2000,Space Cowboys
3831,1275,Comedy,2000,Saving Grace
3836,1276,Action|Comedy|War,1970,Kelly's Heroes
3852,1277,Comedy,2000,"Tao of Steve, The"
3861,1278,Comedy,2000,"Replacements, The"
3863,1279,Drama|Horror|Thriller,2000,"Cell, The"
3868,1280,Action|Comedy|Crime|Romance,1988,"Naked Gun: From the Files of Police Squad!, The"
3869,1281,Comedy,1991,"Naked Gun 2 1/2: The Smell of Fear, The"
3882,1282,Comedy,2000,Bring It On
3893,1283,Comedy|Crime|Drama|Romance|Thriller,2000,Nurse Betty
3897,1284,Drama,2000,Almost Famous
3910,1285,Drama|Musical,2000,Dancer in the Dark
3911,1286,Comedy,2000,Best in Show
3916,1287,Drama,2000,Remember the Titans
3917,1288,Horror,1987,Hellraiser
3948,1289,Comedy,2000,Meet the Parents
3949,1290,Drama,2000,Requiem for a Dream
3967,1291,Drama,2000,Billy Elliot
3968,1292,Comedy,2000,Bedazzled
3969,1293,Drama,2000,Pay It Forward
3972,1294,Action|Comedy,1994,"Legend of Drunken Master, The (Jui kuen II)"
3977,1295,Action|Comedy,2000,Charlie's Angels
3978,1296,Drama|Romance,2000,"Legend of Bagger Vance, The"
3979,1297,Comedy,2000,Little Nicky
3980,1298,Drama,2000,Men of Honor
3981,1299,Action|Sci-Fi|Thriller,2000,Red Planet
3984,1300,Action|Adventure|Thriller,1971,Diamonds Are Forever
3986,1301,Action|Sci-Fi|Thriller,2000,"6th Day, The"
3988,1302,Children|Comedy|Fantasy,2000,How the Grinch Stole Christmas (a.k.a. The Grinch)
3994,1303,Drama|Sci-Fi,2000,Unbreakable
3996,1304,Action|Drama|Romance,2000,"Crouching Tiger, Hidden Dragon (Wo hu cang long)"
3997,1305,Action|Adventure|Comedy|Fantasy,2000,Dungeons & Dragons
3998,1306,Drama,2000,Proof of Life
3999,1307,Action|Adventure,2000,Vertical Limit
4002,1308,Comedy,1987,"Planes, Trains & Automobiles"
4005,1309,Action|Adventure|Thriller,1987,"Living Daylights, The"
4007,1310,Drama,1987,Wall Street
4008,1311,Drama|War,1989,Born on the Fourth of July
4011,1312,Comedy|Crime|Thriller,2000,Snatch
4014,1313,Drama|Romance,2000,Chocolat
4015,1314,Comedy|Sci-Fi,2000,"Dude, Where's My Car?"
4016,1315,Adventure|Animation|Children|Comedy|Fantasy,2000,"Emperor's New Groove, The"
4017,1316,Drama,2000,Pollock
4018,1317,Comedy|Romance,2000,What Women Want
4019,1318,Drama,2000,Finding Forrester
4020,1319,Thriller,2000,"Gift, The"
4022,1320,Drama,2000,Cast Away
4023,1321,Comedy|Drama|Romance,2000,"Family Man, The"
4025,1322,Comedy|Crime,2000,Miss Congeniality
4027,1323,Adventure|Comedy|Crime,2000,"O Brother, Where Art Thou?"
4029,1324,Comedy|Drama,2000,State and Main
4033,1325,Drama|Thriller|War,2000,Thirteen Days
4034,1326,Crime|Drama|Thriller,2000,Traffic
4036,1327,Drama|Horror,2000,Shadow of the Vampire
4039,1328,Children|Musical,1982,Annie
4040,1329,Comedy,1991,Don't Tell Mom the Babysitter's Dead
4041,1330,Drama|Romance,1982,"Officer and a Gentleman, An"
4054,1331,Drama|Romance,2001,Save the Last Dance
4069,1332,Comedy|Romance,2001,"Wedding Planner, The"
4084,1333,Action|Comedy|Crime|Thriller,1987,Beverly Hills Cop II
4085,1334,Action|Comedy|Crime|Drama,1984,Beverly Hills Cop
4103,1335,Action|Adventure|Drama|War,1987,Empire of the Sun
4105,1336,Fantasy|Horror|Thriller,1981,"Evil Dead, The"
4121,1337,Action|Adventure|Comedy|Sci-Fi,1987,Innerspace
4128,1338,Comedy|Horror|Thriller,1987,"Lost Boys, The"
4144,1339,Drama|Romance,2000,In the Mood For Love (Fa yeung nin wa)
4148,1340,Horror|Thriller,2001,Hannibal
4149,1341,Comedy|Romance,2001,Saving Silverman (Evil Woman)
4153,1342,Comedy|Fantasy|Romance,2001,Down to Earth
4161,1343,Action|Comedy,2001,"Mexican, The"
4167,1344,Thriller,2001,15 Minutes
4214,1345,Comedy,1984,Revenge of the Nerds
4223,1346,Drama|War,2001,Enemy at the Gates
4226,1347,Mystery|Thriller,2000,Memento
4228,1348,Comedy|Crime|Romance,2001,Heartbreakers
4232,1349,Action|Adventure|Children|Comedy,2001,Spy Kids
4235,1350,Drama|Thriller,2000,Amores Perros (Love's a Bitch)
4238,1351,Action|Crime|Mystery|Thriller,2001,Along Came a Spider
4239,1352,Crime|Drama,2001,Blow
4246,1353,Comedy|Drama|Romance,2001,Bridget Jones's Diary
4247,1354,Adventure|Comedy|Mystery|Romance,2001,Joe Dirt
4254,1355,Comedy|Drama,2001,Crocodile Dundee in Los Angeles
4255,1356,Comedy,2001,Freddy Got Fingered
4262,1357,Action|Crime|Drama,1983,Scarface
4270,1358,Action|Adventure|Comedy|Thriller,2001,"Mummy Returns, The"
4291,1359,Comedy|Crime,1980,Nine to Five (a.k.a. 9 to 5)
4299,1360,Action|Comedy|Romance,2001,"Knight's Tale, A"
4306,1361,Adventure|Animation|Children|Comedy|Fantasy|Romance,2001,Shrek
4308,1362,Drama|Musical|Romance,2001,Moulin Rouge
4310,1363,Action|Drama|Romance|War,2001,Pearl Harbor
4321,1364,Comedy|Western,1991,City Slickers
4322,1365,Drama,1988,Eight Men Out
4326,1366,Crime|Drama|Thriller,1988,Mississippi Burning
4327,1367,Adventure|Western,1960,"Magnificent Seven, The"
4333,1368,Comedy|Crime,1987,Throw Momma from the Train
4340,1369,Comedy,2001,"Animal, The"
4343,1370,Comedy|Sci-Fi,2001,Evolution
4344,1371,Action|Crime|Drama,2001,Swordfish
4351,1372,Action|Crime|Thriller,1991,Point Break
4361,1373,Comedy|Romance,1982,Tootsie
4366,1374,Adventure|Animation|Children|Fantasy,2001,Atlantis: The Lost Empire
4367,1375,Action|Adventure,2001,Lara Croft: Tomb Raider
4368,1376,Comedy,2001,Dr. Dolittle 2
4369,1377,Action|Crime|Thriller,2001,"Fast and the Furious, The"
4370,1378,Adventure|Drama|Sci-Fi,2001,A.I. Artificial Intelligence
4378,1379,Crime|Drama,2000,Sexy Beast
4386,1380,Children|Comedy,2001,Cats & Dogs
4388,1381,Comedy,2001,Scary Movie 2
4396,1382,Action|Comedy,1981,"Cannonball Run, The"
4446,1383,Adventure|Animation|Fantasy|Sci-Fi,2001,Final Fantasy: The Spirits Within
4447,1384,Comedy|Romance,2001,Legally Blonde
4448,1385,Action|Drama,2001,"Score, The"
4467,1386,Adventure|Comedy|Fantasy,1988,"Adventures of Baron Munchausen, The"
4487,1387,Drama|Romance,1988,Cocktail
4489,1388,Comedy|Romance,1988,Coming to America
4499,1389,Comedy,1988,Dirty Rotten Scoundrels
4545,1390,Comedy|Sci-Fi,1986,Short Circuit
4558,1391,Comedy,1988,Twins
4571,1392,Adventure|Comedy|Sci-Fi,1989,Bill & Ted's Excellent Adventure
4621,1393,Comedy|Romance,1989,Look Who's Talking
4623,1394,Comedy,1989,Major League
4638,1395,Action|Adventure|Sci-Fi|Thriller,2001,Jurassic Park III
4639,1396,Comedy|Romance,2001,America's Sweethearts
4641,1397,Comedy|Drama,2001,Ghost World
4642,1398,Comedy|Drama|Musical,2000,Hedwig and the Angry Inch
4643,1399,Action|Adventure|Drama|Sci-Fi,2001,Planet of the Apes
4677,1400,Comedy|Crime,1989,Turner & Hooch
4679,1401,Comedy,1989,Uncle Buck
4700,1402,Children|Comedy|Romance,2001,"Princess Diaries, The"
4701,1403,Action|Comedy,2001,Rush Hour 2
4718,1404,Comedy,2001,American Pie 2
4720,1405,Drama|Horror|Mystery|Thriller,2001,"Others, The"
4728,1406,Comedy,2001,Rat Race
4734,1407,Adventure|Comedy,2001,Jay and Silent Bob Strike Back
4776,1408,Crime|Drama|Thriller,2001,Training Day
4787,1409,Drama,1991,Little Man Tate
4799,1410,Action|Adventure|Comedy|Crime,1963,"It's a Mad, Mad, Mad, Mad World"
4816,1411,Comedy,2001,Zoolander
4823,1412,Comedy|Romance,2001,Serendipity
4848,1413,Crime|Drama|Film-Noir|Mystery|Thriller,2001,Mulholland Drive
4855,1414,Action|Crime|Thriller,1971,Dirty Harry
4865,1415,Crime|Horror|Mystery|Thriller,2001,From Hell
4873,1416,Animation|Drama|Fantasy,2001,Waking Life
4874,1417,Drama|Fantasy|Mystery|Sci-Fi,2001,K-PAX
4876,1418,Horror|Thriller,2001,Thirteen Ghosts (a.k.a. Thir13en Ghosts)
4878,1419,Drama|Mystery|Sci-Fi|Thriller,2001,Donnie Darko
4881,1420,Crime|Drama,2001,"Man Who Wasn't There, The"
